audiofile,duration,noise,voice,words,callSign,colour,number,levels,file,rater,firstSound_tmin,lastSound_tmax,token_1_tmin,token_1_tmax,token_2_tmin,token_2_tmax,token_3_tmin,token_3_tmax,newidx,block
audio/NV_DE_Neural2-D_Ti-ro-Dr_0.75p.wav,5.408,NV,Neural2-D,Ti-ro-Dr,Ti,ro,Dr,0.75p,DE_Neural2-D_Ti-ro-Dr.TextGrid,Rahel,0.16712,4.637357723022167,0.902585660362408,1.3208447752446784,2.6899492191399856,3.10712,4.382985311248077,4.637357723022167,32,NV2
audio/NV_DE_Neural2-F_Ad-ge-Vi_0.8p.wav,4.9866,NV,Neural2-F,Ad-ge-Vi,Ad,ge,Vi,0.8p,DE_Neural2-F_Ad-ge-Vi.TextGrid,Rahel,0.17712,4.236979799221598,0.7301949152642063,1.2599764926347214,2.3019851305044714,2.6240549881129787,3.8157217608278615,4.236979799221598,52,NV2
audio/NV_DE_Neural2-D_Ti-ge-Vi_0.8p.wav,5.4912,NV,Neural2-D,Ti-ge-Vi,Ti,ge,Vi,0.8p,DE_Neural2-D_Ti-ge-Vi.TextGrid,Rahel,0.17712,4.695952134991509,0.9091663863292324,1.32358517675892,2.700845743112182,3.0722163801173905,4.322653968728488,4.695952134991509,43,NV2
audio/NV_DE_Neural2-F_Dr-we-Vi_0.6p.wav,5.0409,NV,Neural2-F,Dr-we-Vi,Dr,we,Vi,0.6p,DE_Neural2-F_Dr-we-Vi.TextGrid,Rahel,0.16712,4.2888579300675564,0.7014847553005641,1.2228877196451822,2.308254060228215,2.67712,3.85712,4.2888579300675564,40,NV2
audio/NV_DE_Neural2-F_Ti-gr-Zw_0.6p.wav,4.9512,NV,Neural2-F,Ti-gr-Zw,Ti,gr,Zw,0.6p,DE_Neural2-F_Ti-gr-Zw.TextGrid,Rahel,0.15712,4.203821128586511,0.7341822328173828,1.2022735148095702,2.2512973063643367,2.612793543942462,3.819152055266198,4.203821128586511,32,NV2
audio/NV_DE_Neural2-D_Kr-ro-Vi_0.8p.wav,5.3776,NV,Neural2-D,Kr-ro-Vi,Kr,ro,Vi,0.8p,DE_Neural2-D_Kr-ro-Vi.TextGrid,Rahel,0.16712,4.63582815567919,0.8357573899154018,1.283756295647463,2.645828085443916,3.025872100980664,4.263334683497478,4.63582815567919,62,NV2
audio/NV_DE_Neural2-F_Ad-gr-Zw_0.8p.wav,5.0032,NV,Neural2-F,Ad-gr-Zw,Ad,gr,Zw,0.8p,DE_Neural2-F_Ad-gr-Zw.TextGrid,Rahel,0.17712,4.25922162756757,0.7254357644639345,1.2499631575194905,2.2696309878796006,2.61712,3.862313622554548,4.25922162756757,57,NV2
audio/NV_DE_Neural2-F_Ad-ro-Dr_0.75p.wav,4.8717,NV,Neural2-F,Ad-ro-Dr,Ad,ro,Dr,0.75p,DE_Neural2-F_Ad-ro-Dr.TextGrid,Rahel,0.16712,4.117944961869006,0.7320741760660807,1.2587690121012367,2.2397474467631646,2.60227765857957,3.803296098783069,4.117944961869006,59,NV2
audio/NV_DE_Neural2-D_Ad-ge-Zw_0.6p.wav,5.4928,NV,Neural2-D,Ad-ge-Zw,Ad,ge,Zw,0.6p,DE_Neural2-D_Ad-ge-Zw.TextGrid,Rahel,0.16712,4.727054096931605,0.8204887259161147,1.3519935021845613,2.753596997443907,3.107719284897249,4.387070993369323,4.727054096931605,44,NV2
audio/NV_DE_Neural2-F_Ad-we-Zw_0.6p.wav,4.9822,NV,Neural2-F,Ad-we-Zw,Ad,we,Zw,0.6p,DE_Neural2-F_Ad-we-Zw.TextGrid,Rahel,0.16712,4.24073602715268,0.7335259125019893,1.2546813045712168,2.277592381251578,2.63712,3.868815288740861,4.24073602715268,54,NV2
audio/NV_DE_Neural2-F_Kr-gr-Zw_0.75p.wav,4.975,NV,Neural2-F,Kr-gr-Zw,Kr,gr,Zw,0.75p,DE_Neural2-F_Kr-gr-Zw.TextGrid,Rahel,0.17712,4.23310472513076,0.7400128871492072,1.25712,2.2522161223135795,2.629419599110454,3.844259165716698,4.23310472513076,35,NV2
audio/NV_DE_Neural2-D_Ad-ge-Vi_0.75p.wav,5.4884,NV,Neural2-D,Ad-ge-Vi,Ad,ge,Vi,0.75p,DE_Neural2-D_Ad-ge-Vi.TextGrid,Rahel,0.16712,4.7477199623405735,0.8262658302367619,1.3464301363891045,2.7613646506883684,3.1248374868392665,4.377825344632236,4.7477199623405735,38,NV2
audio/NV_DE_Neural2-F_Kr-ro-Vi_0.75p.wav,4.9515,NV,Neural2-F,Kr-ro-Vi,Kr,ro,Vi,0.75p,DE_Neural2-F_Kr-ro-Vi.TextGrid,Rahel,0.15712,4.2190495494158,0.7188321817417169,1.253000351482385,2.2358752205947683,2.58712,3.785689689365887,4.2190495494158,62,NV2
